dataset,method,success,scope,n_queries,k,phase,priority,source,metric_sources,recall_at_5,recall_at_10,recall_at_15,recall_at_30,ndcg,reference_trustworthiness,label_knn_accuracy,fit_time_seconds,mean_query_latency_seconds,local_displacement,fuzzy_weighted_mse,fuzzy_weighted_bce,repulsion_accumulation_score,periphery_percentile,recall15_direct,recall15_multi_k,per_query_phase_recall15_mean
mnist_oos,ours_oracle_neighbors,True,full,2000.0,15.0,internal_evaluate,3,/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/embedding.json,"{""recall_at_15"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/embedding.json"", ""reference_trustworthiness"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/embedding.json"", ""label_knn_accuracy"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/embedding.json"", ""mean_query_latency_seconds"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/timing.json"", ""recall15_direct"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/embedding.json"", ""recall_at_5"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""recall_at_10"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""recall_at_30"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""ndcg"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""local_displacement"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""fuzzy_weighted_mse"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""fuzzy_weighted_bce"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""repulsion_accumulation_score"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""periphery_percentile"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)""}",0.1952,0.24215,0.26956666666666673,0.3193666666666667,0.34832043472592245,0.9670598817279743,0.9395,NaN,0.4021591167668812,0.2798414328748538,0.12122384545788253,0.4423366561293129,0.24607052399043458,47.27505709252649,0.26956666666666673,NaN,0.26956666666666673
mnist_oos,no_repulsion,True,full,2000.0,15.0,internal_evaluate,3,/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/embedding.json,"{""recall_at_15"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/embedding.json"", ""reference_trustworthiness"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/embedding.json"", ""label_knn_accuracy"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/embedding.json"", ""mean_query_latency_seconds"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/timing.json"", ""recall15_direct"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/embedding.json"", ""recall_at_5"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""recall_at_10"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""recall_at_30"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""ndcg"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""local_displacement"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""fuzzy_weighted_mse"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""fuzzy_weighted_bce"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""repulsion_accumulation_score"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""periphery_percentile"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)""}",0.1885,0.23835000000000003,0.26683333333333337,0.31693333333333334,0.34374583298296274,0.9670598817279743,0.9415,NaN,0.1516205161730759,0.26128419093813504,0.12110272485069788,0.44343181891961536,0.2302807092780713,46.31460769266868,0.26683333333333337,NaN,0.26683333333333337
mnist_oos,repulsion_oracle_diagnostic,True,subset,50.0,15.0,internal_evaluate,0,/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/embedding.json,"{""recall_at_15"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/embedding.json"", ""reference_trustworthiness"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/embedding.json"", ""label_knn_accuracy"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/embedding.json"", ""mean_query_latency_seconds"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/embedding.json"", ""recall15_direct"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/embedding.json"", ""recall_at_5"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""recall_at_10"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""recall_at_30"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""ndcg"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""local_displacement"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""fuzzy_weighted_mse"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""fuzzy_weighted_bce"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""repulsion_accumulation_score"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""periphery_percentile"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)""}",0.20800000000000002,0.26,0.28,0.3339999999999999,0.35916083341173693,0.9670598817279743,0.94,NaN,0.11483861494809389,0.24474376903687467,0.11091359217322197,0.3914487603221561,0.23628397688269615,45.85144355980148,0.28,NaN,0.28
mnist_oos,spectral_only,True,full,2000.0,15.0,internal_evaluate,0,/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/embedding.json,"{""recall_at_15"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/embedding.json"", ""reference_trustworthiness"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/embedding.json"", ""label_knn_accuracy"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/embedding.json"", ""recall15_direct"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/embedding.json"", ""recall_at_5"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""recall_at_10"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""recall_at_30"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""ndcg"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""local_displacement"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""fuzzy_weighted_mse"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""fuzzy_weighted_bce"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""repulsion_accumulation_score"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""periphery_percentile"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)""}",0.027800000000000002,0.04395,0.05553333333333333,0.08480000000000001,0.08744594526261454,0.8018554461929104,0.628,NaN,NaN,0.6626814258046527,0.251442004863033,0.7076590396362218,0.45712208993639797,49.209360158523864,0.05553333333333333,NaN,0.05553333333333333
mnist_oos,standard_umap,True,full,2000.0,15.0,internal_evaluate,3,/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/embedding.json,"{""recall_at_15"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/embedding.json"", ""reference_trustworthiness"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/embedding.json"", ""label_knn_accuracy"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/embedding.json"", ""recall15_direct"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/embedding.json"", ""fit_time_seconds"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/timing.json"", ""recall_at_5"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""recall_at_10"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""recall_at_30"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""ndcg"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""local_displacement"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""fuzzy_weighted_mse"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""fuzzy_weighted_bce"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""repulsion_accumulation_score"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""periphery_percentile"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)""}",0.13340000000000002,0.196,0.23773333333333335,0.3052333333333333,0.32253489094358606,0.960418568039825,0.932,10.712569172494113,NaN,0.38885594461057343,0.08444514767585817,0.3327954873827233,0.27872947381972335,49.18477025104149,0.23773333333333335,NaN,0.23773333333333335
mnist_oos,reduced_repulsion_umap,True,full,2000.0,15.0,internal_baselines,3,/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/baseline_comparison.csv,"{""recall_at_15"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/baseline_comparison.csv"", ""reference_trustworthiness"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/baseline_comparison.csv"", ""label_knn_accuracy"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/baseline_comparison.csv"", ""recall15_direct"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/baseline_comparison.csv"", ""fit_time_seconds"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/timing.json""}",NaN,NaN,0.23943333333333333,NaN,NaN,0.960418568039825,0.9345,10.036383426748216,NaN,NaN,NaN,NaN,NaN,NaN,0.23943333333333333,NaN,NaN
mnist_oos,weighted_knn,True,full,2000.0,15.0,internal_baselines,3,/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/baseline_comparison.csv,"{""recall_at_15"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/baseline_comparison.csv"", ""reference_trustworthiness"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/baseline_comparison.csv"", ""label_knn_accuracy"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/baseline_comparison.csv"", ""mean_query_latency_seconds"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/timing.json"", ""recall15_direct"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/baseline_comparison.csv""}",NaN,NaN,0.20456666666666667,NaN,NaN,0.960418568039825,0.9005,NaN,0.00025203095888718963,NaN,NaN,NaN,NaN,NaN,0.20456666666666667,NaN,NaN
mnist_oos,parametric_umap,False,full,NaN,NaN,internal_baselines,2,/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/baseline_comparison.csv,{},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
mnist_oos,numap,True,full,2000.0,15.0,external,4,/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv,"{""recall_at_5"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall_at_10"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall_at_15"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall_at_30"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""ndcg"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""reference_trustworthiness"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""label_knn_accuracy"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""fit_time_seconds"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""mean_query_latency_seconds"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall15_direct"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall15_multi_k"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv""}",0.0201,0.03225,0.04156666666666666,0.062433333333333334,0.06532305906609984,0.6451448037152117,0.577,221.71946354582906,0.0003053563171997666,NaN,NaN,NaN,NaN,NaN,0.04156666666666666,0.04156666666666666,0.04156666666666666
mnist_oos,paramrepulsor,True,full,2000.0,15.0,external,4,/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv,"{""recall_at_5"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall_at_10"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall_at_15"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall_at_30"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""ndcg"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""reference_trustworthiness"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""label_knn_accuracy"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""fit_time_seconds"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""mean_query_latency_seconds"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall15_direct"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall15_multi_k"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv""}",0.0533,0.08880000000000002,0.1176,0.1807,0.18483273196730218,0.9486656763890281,0.8225,55.15696748252958,5.1798727829009295e-05,NaN,NaN,NaN,NaN,NaN,0.1176,0.1176,0.1176
mnist_oos,exact_repulsion_diagnostic,True,subset,50.0,15.0,internal_baselines,3,/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/baseline_comparison.csv,"{""recall_at_15"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/baseline_comparison.csv"", ""reference_trustworthiness"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/baseline_comparison.csv"", ""label_knn_accuracy"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/baseline_comparison.csv"", ""mean_query_latency_seconds"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/timing.json"", ""recall15_direct"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/baseline_comparison.csv""}",NaN,NaN,0.27866666666666673,NaN,NaN,0.9670598817279743,0.94,NaN,0.6889151798002422,NaN,NaN,NaN,NaN,NaN,0.27866666666666673,NaN,NaN
organoid,ours,True,full,766.0,15.0,internal_evaluate,3,/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/embedding.json,"{""recall_at_15"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/embedding.json"", ""reference_trustworthiness"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/embedding.json"", ""label_knn_accuracy"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/embedding.json"", ""mean_query_latency_seconds"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/timing.json"", ""recall15_direct"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/embedding.json"", ""recall_at_5"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)"", ""recall_at_10"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)"", ""recall_at_30"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)"", ""ndcg"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)"", ""local_displacement"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)"", ""fuzzy_weighted_mse"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)"", ""fuzzy_weighted_bce"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)"", ""repulsion_accumulation_score"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)"", ""periphery_percentile"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)""}",0.1122715404699739,0.14308093994778068,0.1630113141862489,0.21166231505657093,0.2280536089511471,0.865072354805069,0.49216710182767626,NaN,0.35323837182822565,0.41747073921158434,0.3033819463258104,0.8944325263149101,0.32011041652980227,50.527455436651515,0.1630113141862489,NaN,0.1630113141862489
organoid,ours_oracle_neighbors,True,full,766.0,15.0,internal_evaluate,3,/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/embedding.json,"{""recall_at_15"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/embedding.json"", ""reference_trustworthiness"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/embedding.json"", ""label_knn_accuracy"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/embedding.json"", ""mean_query_latency_seconds"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/timing.json"", ""recall15_direct"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/embedding.json"", ""recall_at_5"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)"", ""recall_at_10"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)"", ""recall_at_30"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)"", ""ndcg"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)"", ""local_displacement"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)"", ""fuzzy_weighted_mse"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)"", ""fuzzy_weighted_bce"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)"", ""repulsion_accumulation_score"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)"", ""periphery_percentile"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)""}",0.110443864229765,0.14086161879895562,0.1641427328111401,0.2102697998259356,0.22607671698320905,0.865072354805069,0.49216710182767626,NaN,0.34539415482212804,0.39690904052007686,0.3002570688298597,0.8847355872008505,0.31021592594067965,49.8285798130961,0.1641427328111401,NaN,0.1641427328111401
organoid,no_repulsion,True,full,766.0,15.0,internal_evaluate,3,/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/embedding.json,"{""recall_at_15"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/embedding.json"", ""reference_trustworthiness"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/embedding.json"", ""label_knn_accuracy"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/embedding.json"", ""mean_query_latency_seconds"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/timing.json"", ""recall15_direct"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/embedding.json"", ""recall_at_5"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)"", ""recall_at_10"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)"", ""recall_at_30"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)"", ""ndcg"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)"", ""local_displacement"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)"", ""fuzzy_weighted_mse"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)"", ""fuzzy_weighted_bce"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)"", ""repulsion_accumulation_score"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)"", ""periphery_percentile"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)""}",0.10548302872062665,0.1314621409921671,0.15535248041775457,0.2063533507397737,0.2207254695438587,0.865072354805069,0.4765013054830287,NaN,0.14814032241580496,0.359095506970468,0.3002541543769575,0.8823996037379781,0.2747577727777159,48.413758801672365,0.15535248041775457,NaN,0.15535248041775457
organoid,repulsion_oracle_diagnostic,True,subset,50.0,15.0,internal_evaluate,0,/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/embedding.json,"{""recall_at_15"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/embedding.json"", ""reference_trustworthiness"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/embedding.json"", ""label_knn_accuracy"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/embedding.json"", ""mean_query_latency_seconds"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/embedding.json"", ""recall15_direct"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/embedding.json"", ""recall_at_5"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)"", ""recall_at_10"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)"", ""recall_at_30"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)"", ""ndcg"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)"", ""local_displacement"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)"", ""fuzzy_weighted_mse"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)"", ""fuzzy_weighted_bce"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)"", ""repulsion_accumulation_score"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)"", ""periphery_percentile"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)""}",0.11199999999999999,0.134,0.15066666666666667,0.20266666666666666,0.22196613585086375,0.865072354805069,0.52,NaN,0.3276335850916803,0.5773125353852667,0.327294291758451,0.9661902329949968,0.37350175991654394,52.459226358156755,0.15066666666666667,NaN,0.15066666666666667
organoid,spectral_only,True,full,766.0,15.0,internal_evaluate,0,/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/embedding.json,"{""recall_at_15"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/embedding.json"", ""reference_trustworthiness"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/embedding.json"", ""label_knn_accuracy"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/embedding.json"", ""recall15_direct"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/embedding.json"", ""recall_at_5"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)"", ""recall_at_10"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)"", ""recall_at_30"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)"", ""ndcg"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)"", ""local_displacement"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)"", ""fuzzy_weighted_mse"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)"", ""fuzzy_weighted_bce"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)"", ""repulsion_accumulation_score"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)"", ""periphery_percentile"": ""/home/suzuki/Learn/UMAPing/runs/organoid/main/metrics/advanced_per_query.csv (per-query mean)""}",0.024281984334203657,0.039556135770234986,0.0536118363794604,0.08986074847693647,0.0910254670205074,0.6573492439899769,0.37989556135770236,NaN,NaN,0.8009123873925263,0.056987017745391284,0.19407858992572435,0.4872467171585591,69.44471665255833,0.0536118363794604,NaN,0.0536118363794604
