query_index,celltype,tech,x,y,recall_at_5,recall_at_15
2881,delta,smartseq2,16.903671,17.116125,0.2,0.0666666666666666
2882,delta,smartseq2,16.01622,17.687305,0.0,0.1333333333333333
2883,delta,smartseq2,15.514425,6.103123,0.0,0.0
2884,delta,smartseq2,16.94819,17.244753,0.2,0.0666666666666666
2885,delta,smartseq2,16.89041,17.06505,0.0,0.1333333333333333
2886,delta,smartseq2,16.675947,17.001774,0.0,0.2
2887,delta,smartseq2,16.917189,17.174698,0.0,0.1333333333333333
2888,delta,smartseq2,17.081078,17.133999,0.2,0.3333333333333333
2889,delta,smartseq2,16.962324,17.219831,0.2,0.0666666666666666
2890,delta,smartseq2,16.060278,17.505892,0.0,0.1333333333333333
2891,delta,smartseq2,16.870726,17.140112,0.2,0.1333333333333333
2892,delta,smartseq2,16.826677,17.028385,0.6,0.3333333333333333
2893,delta,smartseq2,17.109144,17.063465,0.2,0.1333333333333333
2894,delta,smartseq2,17.085165,17.136963,0.2,0.2666666666666666
2895,delta,smartseq2,16.941772,17.524553,0.0,0.0666666666666666
2896,delta,smartseq2,16.691631,17.071905,0.0,0.1333333333333333
2897,delta,smartseq2,16.9533,17.115273,0.2,0.4666666666666667
2898,delta,smartseq2,16.14257,7.6925707,0.0,0.0
2899,delta,smartseq2,17.029558,17.181688,0.0,0.2
2900,delta,smartseq2,17.032555,17.164297,0.0,0.1333333333333333
2901,delta,smartseq2,16.869524,17.097843,0.0,0.0666666666666666
2902,delta,smartseq2,16.850527,17.363136,0.0,0.0
2903,delta,smartseq2,16.117916,17.287012,0.0,0.0666666666666666
2904,delta,smartseq2,16.908228,17.20744,0.0,0.0666666666666666
2905,delta,smartseq2,17.052813,17.365967,0.0,0.0
2906,delta,smartseq2,16.912292,17.016619,0.2,0.3333333333333333
2907,delta,smartseq2,16.643738,17.724054,0.0,0.0
2908,delta,smartseq2,17.049408,17.534866,0.0,0.1333333333333333
2909,delta,smartseq2,17.072258,17.472338,0.0,0.2
2910,delta,smartseq2,16.3893,16.871035,0.0,0.1333333333333333
2911,delta,smartseq2,16.728539,16.900043,0.4,0.4666666666666667
2912,delta,smartseq2,16.705847,17.145271,0.0,0.0
2913,delta,smartseq2,17.093946,17.32418,0.0,0.0666666666666666
2914,delta,smartseq2,16.98004,17.093927,0.0,0.2666666666666666
2915,delta,smartseq2,17.241255,17.40189,0.0,0.1333333333333333
2916,delta,smartseq2,16.805658,17.095821,0.0,0.0666666666666666
2917,delta,smartseq2,14.533246,6.6863503,0.0,0.0
2918,delta,smartseq2,16.84377,16.973837,0.0,0.1333333333333333
2919,delta,smartseq2,15.842461,6.5475492,0.0,0.0
2920,delta,smartseq2,16.79318,17.481644,0.0,0.0
2921,delta,smartseq2,15.072622,7.068244,0.0,0.0
2922,delta,smartseq2,16.817617,17.85797,0.0,0.0666666666666666
2923,delta,smartseq2,16.672945,16.947794,0.0,0.0666666666666666
2924,delta,smartseq2,17.10952,17.330276,0.0,0.0666666666666666
2925,delta,smartseq2,16.905243,17.095821,0.2,0.2
2926,delta,smartseq2,16.030817,17.743803,0.0,0.0666666666666666
2927,delta,smartseq2,17.013847,17.244564,0.2,0.1333333333333333
2928,delta,smartseq2,15.945481,17.584974,0.2,0.1333333333333333
2929,delta,smartseq2,16.483324,17.562195,0.2,0.1333333333333333
2930,delta,smartseq2,16.496227,17.715439,0.0,0.0
2931,delta,smartseq2,16.815165,17.295784,0.0,0.0666666666666666
2932,delta,smartseq2,17.043028,17.14548,0.0,0.2
2933,delta,smartseq2,17.223927,17.594728,0.2,0.1333333333333333
2934,delta,smartseq2,16.911072,17.163143,0.0,0.0666666666666666
2935,delta,smartseq2,16.982187,17.062311,0.2,0.3333333333333333
2936,delta,smartseq2,16.967014,17.270292,0.2,0.1333333333333333
2937,delta,smartseq2,16.883009,16.954723,0.0,0.4666666666666667
2938,delta,smartseq2,17.059895,17.054924,0.2,0.2666666666666666
2939,delta,smartseq2,16.94424,17.056086,0.0,0.2666666666666666
2940,delta,smartseq2,16.836193,17.494669,0.2,0.0666666666666666
2941,delta,smartseq2,16.71491,16.923859,0.0,0.2
2942,delta,smartseq2,17.221645,17.304863,0.2,0.1333333333333333
2943,delta,smartseq2,5.3160796,14.731298,0.0,0.0
2944,delta,smartseq2,17.057888,17.185408,0.2,0.2666666666666666
2945,delta,smartseq2,16.776903,17.066458,0.2,0.1333333333333333
2946,delta,smartseq2,16.837566,17.164114,0.0,0.0666666666666666
2947,delta,smartseq2,16.898409,16.95976,0.6,0.4
2948,delta,smartseq2,17.01109,17.126202,0.2,0.2
2949,delta,smartseq2,16.98072,17.130846,0.4,0.2666666666666666
2950,delta,smartseq2,17.205244,17.333715,0.2,0.2666666666666666
2951,delta,smartseq2,17.023207,16.978996,0.4,0.4
2952,delta,smartseq2,16.978365,17.049543,0.0,0.2666666666666666
2953,delta,smartseq2,16.917828,17.124294,0.0,0.2
2954,delta,smartseq2,16.917614,17.049286,0.0,0.2666666666666666
2955,delta,smartseq2,16.925213,17.070002,0.2,0.1333333333333333
2956,delta,smartseq2,16.85605,17.018312,0.2,0.4
2957,delta,smartseq2,16.864544,17.067198,0.0,0.3333333333333333
2958,delta,smartseq2,17.05566,17.1403,0.0,0.2666666666666666
2959,delta,smartseq2,17.065723,17.097599,0.0,0.2666666666666666
2960,delta,smartseq2,16.757925,17.151943,0.0,0.0666666666666666
2961,delta,smartseq2,16.87359,16.96158,0.0,0.4666666666666667
2962,delta,smartseq2,17.044846,17.055729,0.0,0.2
2963,delta,smartseq2,5.642757,14.86737,0.0,0.0
2964,delta,smartseq2,17.005604,17.094532,0.2,0.1333333333333333
2965,delta,smartseq2,17.134747,17.270401,0.0,0.1333333333333333
2966,beta,celseq2,5.7635965,13.889026,0.0,0.0666666666666666
2967,beta,celseq2,4.1152916,14.5186,0.2,0.2666666666666666
2968,beta,celseq2,5.131484,14.187309,0.0,0.0
2969,beta,celseq2,5.284551,14.4036665,0.0,0.0666666666666666
2970,beta,celseq2,4.8663025,14.273089,0.0,0.0666666666666666
2971,beta,celseq2,7.3978553,14.074506,0.0,0.0
2972,beta,celseq2,4.877877,14.26604,0.0,0.1333333333333333
2973,beta,celseq2,6.3707647,13.893391,0.0,0.0
2974,beta,celseq2,13.930342,6.5825977,0.0,0.0
2975,beta,celseq2,15.6853895,6.1257234,0.0,0.0
2976,beta,celseq2,5.303803,14.164992,0.0,0.0
2977,beta,celseq2,6.6176243,14.251727,0.0,0.0
2978,beta,celseq2,15.611799,6.165786,0.0,0.2
2979,beta,celseq2,7.2847643,14.828033,0.0,0.0
2980,beta,celseq2,4.6773195,14.633774,0.0,0.0
2981,beta,celseq2,7.107826,14.81718,0.0,0.0666666666666666
2982,beta,celseq2,4.9403205,14.191308,0.0,0.0
2983,beta,celseq2,6.510017,15.317926,0.0,0.0
2984,beta,celseq2,7.2618628,13.862083,0.0,0.1333333333333333
2985,beta,celseq2,6.2853584,12.878199,0.2,0.0666666666666666
2986,beta,celseq2,7.414884,15.054028,0.0,0.0
2987,beta,celseq2,3.4102657,14.955368,0.0,0.4
2988,beta,celseq2,4.580741,14.26935,0.0,0.1333333333333333
2989,beta,celseq2,5.4064355,14.310471,0.2,0.0666666666666666
2990,beta,celseq2,5.99961,14.993936,0.0,0.0666666666666666
2991,beta,celseq2,5.366732,14.42125,0.0,0.0
2992,beta,celseq2,5.6475015,14.560158,0.0,0.0
2993,beta,celseq2,4.9799237,14.6249275,0.0,0.0
2994,beta,celseq2,4.3635626,14.749584,0.0,0.0666666666666666
2995,beta,celseq2,5.633758,14.736754,0.0,0.0666666666666666
2996,beta,celseq2,5.3687425,14.898859,0.0,0.0
2997,beta,celseq2,5.2912736,14.802049,0.0,0.0
2998,beta,celseq2,6.2343826,14.636297,0.0,0.0
2999,beta,celseq2,4.60054,14.459598,0.0,0.0666666666666666
3000,beta,celseq2,5.2345057,15.135286,0.0,0.0
3001,beta,celseq2,4.581252,14.49216,0.2,0.1333333333333333
3002,beta,celseq2,5.2681546,14.298124,0.0,0.0
3003,beta,celseq2,16.853418,17.443964,0.0,0.0
3004,beta,celseq2,5.4420214,14.792065,0.0,0.0666666666666666
3005,beta,celseq2,4.853224,14.432172,0.0,0.0666666666666666
3006,beta,celseq2,4.4918036,14.536129,0.0,0.2
3007,beta,celseq2,6.197073,14.737746,0.0,0.0
3008,beta,celseq2,5.4618893,14.496025,0.0,0.0
3009,beta,celseq2,6.5943785,15.120978,0.0,0.0666666666666666
3010,beta,celseq2,6.9641275,15.331282,0.2,0.0666666666666666
3011,beta,celseq2,5.4377046,15.226068,0.0,0.0
3012,beta,celseq2,7.1214614,15.115169,0.0,0.0
3013,beta,celseq2,6.8701673,14.90305,0.0,0.0
3014,beta,celseq2,4.8580675,14.366241,0.0,0.0666666666666666
3015,beta,celseq2,5.367588,14.902702,0.0,0.0666666666666666
3016,beta,celseq2,5.9677677,15.117425,0.0,0.0
3017,beta,celseq2,5.325273,14.525043,0.0,0.0
3018,beta,celseq2,6.2763705,14.939258,0.0,0.0
3019,beta,celseq2,5.236617,15.243813,0.2,0.0666666666666666
3020,beta,celseq2,4.2433615,14.655565,0.4,0.3333333333333333
3021,beta,celseq2,5.0060415,14.891609,0.0,0.0
3022,beta,celseq2,5.3217716,14.82752,0.0,0.0
3023,beta,celseq2,6.789599,14.348318,0.0,0.0
3024,beta,celseq2,6.6348825,15.178478,0.2,0.1333333333333333
3025,beta,celseq2,6.1065397,14.1564865,0.0,0.0
3026,beta,celseq2,4.5507755,14.801448,0.0,0.0666666666666666
3027,beta,celseq2,5.35206,14.836437,0.0,0.0666666666666666
3028,beta,celseq2,5.1936665,14.876171,0.0,0.0666666666666666
3029,beta,celseq2,6.090993,15.351993,0.0,0.0
3030,beta,celseq2,5.7643,14.72442,0.2,0.0666666666666666
3031,beta,celseq2,4.6439304,14.346922,0.2,0.2666666666666666
3032,beta,celseq2,7.2450013,14.712101,0.0,0.0
3033,beta,celseq2,5.2591896,14.997425,0.0,0.0666666666666666
3034,beta,celseq2,4.4443192,14.661116,0.0,0.1333333333333333
3035,beta,celseq2,7.2045817,14.068636,0.0,0.0
3036,beta,celseq2,5.3867874,14.539086,0.0,0.0
3037,beta,celseq2,3.8863494,15.109433,0.0,0.0666666666666666
3038,beta,celseq2,5.437363,15.077758,0.0,0.0
3039,beta,celseq2,6.6613913,14.47917,0.0,0.0
3040,beta,celseq2,4.700636,14.871057,0.0,0.0
3041,beta,celseq2,5.6075797,15.313173,0.0,0.0
3042,beta,celseq2,4.9148707,15.068747,0.0,0.0666666666666666
3043,beta,celseq2,6.9074507,15.122347,0.2,0.1333333333333333
3044,beta,celseq2,5.0952344,14.25781,0.0,0.1333333333333333
3045,beta,celseq2,5.263888,14.986621,0.0,0.0
3046,beta,celseq2,6.7516823,14.951274,0.0,0.0666666666666666
3047,beta,celseq2,8.43387,13.0810995,0.0,0.0
3048,beta,celseq2,5.4015994,15.230093,0.0,0.0666666666666666
3049,beta,celseq2,5.7341323,14.492625,0.0,0.0
3050,beta,celseq2,4.5335436,14.593569,0.0,0.0
3051,beta,celseq2,4.3965044,14.70899,0.0,0.0666666666666666
3052,beta,celseq2,4.521611,14.64657,0.2,0.0666666666666666
3053,beta,celseq2,5.2817993,14.880003,0.0,0.0
3054,beta,celseq2,5.943118,14.353067,0.0,0.0
3055,beta,celseq2,5.337926,15.11681,0.0,0.1333333333333333
3056,beta,celseq2,4.857528,14.922108,0.0,0.0
3057,beta,celseq2,5.5707765,15.201281,0.0,0.0666666666666666
3058,beta,celseq2,5.277506,15.234583,0.0,0.1333333333333333
3059,beta,celseq2,6.6959763,14.54514,0.0,0.0
3060,beta,celseq2,17.087944,17.612513,0.0,0.0
3061,beta,celseq2,4.3509493,14.807627,0.0,0.0666666666666666
3062,beta,celseq2,5.614516,14.762194,0.0,0.0
3063,beta,celseq2,5.073031,15.138815,0.0,0.0666666666666666
3064,beta,celseq2,5.4468427,14.509411,0.0,0.0
3065,beta,celseq2,4.887805,14.519786,0.0,0.0
3066,beta,celseq2,6.081675,14.598508,0.0,0.0
3067,beta,celseq2,5.330003,15.132776,0.2,0.1333333333333333
3068,beta,celseq2,5.420172,15.1077795,0.0,0.1333333333333333
3069,beta,celseq2,5.33898,14.533659,0.0,0.0
3070,beta,celseq2,4.2756343,14.566869,0.2,0.2666666666666666
3071,beta,celseq2,4.8130684,15.041628,0.0,0.0666666666666666
3072,beta,celseq2,4.906575,14.633762,0.0,0.0
3073,beta,celseq2,5.7041545,14.649293,0.0,0.0
3074,beta,celseq2,6.8719935,13.684787,0.0,0.0666666666666666
3075,beta,celseq2,4.5880427,14.518573,0.0,0.0666666666666666
3076,beta,celseq2,5.6698174,15.062287,0.0,0.0
3077,beta,celseq2,5.484928,14.172665,0.0,0.0
3078,beta,celseq2,6.7953176,14.596474,0.0,0.0
3079,beta,celseq2,4.6886063,14.597791,0.0,0.0666666666666666
3080,beta,celseq2,5.148093,14.582808,0.0,0.0
3081,beta,celseq2,5.3068333,15.333368,0.0,0.0
3082,beta,celseq2,5.565756,15.236741,0.2,0.0666666666666666
3083,beta,celseq2,7.0290318,14.853122,0.0,0.0
3084,beta,celseq2,6.223696,14.768003,0.0,0.0
3085,beta,celseq2,5.947093,14.226961,0.0,0.0
3086,beta,celseq2,4.4247518,14.674274,0.2,0.2
3087,beta,celseq2,4.9853745,14.516501,0.2,0.0666666666666666
3088,beta,celseq2,5.1412754,15.035729,0.2,0.0666666666666666
3089,beta,celseq2,6.7290573,15.246809,0.0,0.0
3090,beta,celseq2,5.12369,15.176929,0.0,0.0
3091,beta,celseq2,5.915898,14.287036,0.0,0.0
3092,beta,celseq2,6.259324,14.465303,0.0,0.0
3093,beta,celseq2,5.295985,15.08666,0.0,0.1333333333333333
3094,beta,celseq2,5.3252363,15.250743,0.0,0.0
3095,beta,celseq2,6.8746667,14.131699,0.2,0.0666666666666666
3096,beta,celseq2,6.97989,14.537565,0.0,0.0
3097,beta,celseq2,5.5356383,15.0634365,0.0,0.0666666666666666
3098,beta,celseq2,5.8302693,15.05361,0.0,0.0
3099,beta,celseq2,5.457499,15.1873045,0.0,0.0
3100,beta,celseq2,5.809891,14.100824,0.0,0.0
3101,beta,celseq2,5.682448,14.905025,0.0,0.0666666666666666
3102,beta,celseq2,5.3139987,14.774115,0.0,0.0
3103,beta,celseq2,5.231928,14.654048,0.0,0.0666666666666666
3104,beta,celseq2,5.1892214,15.302186,0.0,0.0666666666666666
3105,beta,celseq2,5.487139,15.282586,0.0,0.0
3106,beta,celseq2,5.3451996,14.631885,0.2,0.0666666666666666
3107,beta,celseq2,5.344682,15.12609,0.0,0.1333333333333333
3108,beta,celseq2,5.615896,14.527655,0.0,0.0
3109,beta,celseq2,5.0378137,14.353377,0.2,0.1333333333333333
3110,beta,celseq2,5.443405,14.915838,0.0,0.0
3111,beta,celseq2,5.3944335,14.709169,0.0,0.0666666666666666
3112,beta,celseq2,6.4488864,14.4291115,0.0,0.0
3113,beta,celseq2,5.1699314,14.9116,0.0,0.0666666666666666
3114,beta,celseq2,5.360112,14.536287,0.0,0.0
3115,beta,celseq2,6.376395,13.984585,0.0,0.0666666666666666
3116,beta,celseq2,5.4087973,14.8311615,0.2,0.0666666666666666
3117,beta,celseq2,5.6593213,14.542354,0.0,0.0
3118,beta,celseq2,5.911022,14.353953,0.0,0.0
3119,beta,celseq2,6.8818817,14.9571495,0.0,0.1333333333333333
3120,beta,celseq2,4.587405,14.848049,0.0,0.0666666666666666
3121,beta,celseq2,3.3684578,14.979923,0.2,0.4666666666666667
3122,beta,celseq2,4.820956,14.742632,0.0,0.0
3123,beta,celseq2,6.2628565,14.164356,0.0,0.1333333333333333
3124,beta,celseq2,4.8471675,14.661111,0.0,0.0
3125,beta,celseq2,6.9669776,14.072256,0.0,0.0
3126,beta,celseq2,5.5416074,14.600875,0.0,0.0
3127,beta,celseq2,4.253031,14.71083,0.2,0.2
3128,beta,celseq2,5.6358023,14.964588,0.0,0.0
3129,beta,celseq2,7.2447147,14.694853,0.0,0.0
3130,beta,celseq2,4.382495,14.553643,0.2,0.3333333333333333
3131,beta,celseq2,4.8058977,14.539718,0.0,0.0666666666666666
3132,beta,celseq2,5.1003714,14.413253,0.0,0.0666666666666666
3133,beta,celseq2,6.8902173,15.077947,0.0,0.0666666666666666
3134,beta,celseq2,5.210821,14.784872,0.0,0.0666666666666666
3135,beta,celseq2,7.1081905,14.199806,0.0,0.1333333333333333
3136,beta,celseq2,5.63152,14.79264,0.0,0.0
3137,beta,celseq2,5.731054,14.850715,0.0,0.0
3138,beta,celseq2,5.2280226,15.13779,0.0,0.0666666666666666
3139,beta,celseq2,6.6761293,14.836724,0.0,0.0
3140,beta,celseq2,5.304442,14.536215,0.0,0.0
3141,beta,celseq2,16.098701,17.205736,0.0,0.2
3142,beta,celseq2,4.6678925,14.850347,0.0,0.0
3143,beta,celseq2,5.115655,14.765342,0.2,0.0666666666666666
3144,beta,celseq2,6.3442054,15.295902,0.0,0.0
3145,beta,celseq2,5.4804573,14.964021,0.0,0.2
3146,beta,celseq2,15.417362,6.080698,0.0,0.0
3147,beta,celseq2,5.523265,15.211957,0.0,0.0
3148,beta,celseq2,6.526065,14.467101,0.0,0.0666666666666666
3149,beta,celseq2,4.942152,14.738121,0.0,0.0
3150,beta,celseq2,4.9564176,14.568916,0.0,0.0666666666666666
3151,beta,celseq2,5.482017,15.280761,0.0,0.0
3152,beta,celseq2,5.3371377,15.070505,0.0,0.0666666666666666
3153,beta,celseq2,3.9997406,14.673753,0.0,0.0666666666666666
3154,beta,celseq2,6.9004726,14.113394,0.0,0.0666666666666666
3155,beta,celseq2,5.552313,15.064967,0.0,0.2
3156,beta,celseq2,6.853581,15.22074,0.0,0.0666666666666666
3157,beta,celseq2,5.6906104,14.926602,0.0,0.0666666666666666
3158,beta,celseq2,6.4583573,14.592559,0.0,0.0
3159,beta,celseq2,4.602724,14.5043745,0.0,0.0666666666666666
3160,beta,celseq2,5.8018146,15.020487,0.0,0.0
3161,beta,celseq2,5.0132627,14.631593,0.0,0.0
3162,beta,celseq2,7.2232413,14.3519745,0.0,0.0
3163,beta,celseq2,4.7721944,14.4011135,0.0,0.0
3164,beta,celseq2,5.1452975,14.816613,0.0,0.0
3165,beta,celseq2,5.207053,14.576904,0.0,0.0
3166,beta,celseq2,4.5081043,14.3896055,0.0,0.2
3167,beta,celseq2,6.1011133,13.679342,0.0,0.0666666666666666
3168,beta,celseq2,5.311146,13.534584,0.0,0.0
3169,beta,celseq2,4.52569,14.510954,0.0,0.3333333333333333
3170,beta,celseq2,4.5846944,14.425888,0.4,0.2
3171,beta,celseq2,4.300328,14.483303,0.4,0.2666666666666666
3172,beta,celseq2,6.1914773,15.149051,0.0,0.0
3173,beta,celseq2,6.6776404,15.090771,0.0,0.1333333333333333
3174,beta,celseq2,5.3567743,14.486565,0.0,0.0
3175,beta,celseq2,4.2759037,14.512156,0.2,0.4666666666666667
3176,beta,celseq2,6.8179746,14.132108,0.0,0.0
3177,beta,celseq2,7.0361977,15.3803425,0.0,0.0
3178,beta,celseq2,6.6147847,15.037662,0.0,0.0
3179,beta,celseq2,5.3878627,14.678701,0.0,0.0
3180,beta,celseq2,6.088987,13.460601,0.0,0.0
3181,beta,celseq2,5.487564,15.117763,0.0,0.2
3182,beta,celseq2,5.322086,14.3227,0.0,0.0
3183,beta,celseq2,5.889572,14.97443,0.0,0.0
3184,beta,celseq2,5.4804063,15.382702,0.0,0.0
3185,beta,celseq2,5.1160107,15.157414,0.2,0.1333333333333333
3186,beta,celseq2,6.455559,13.773097,0.0,0.0
3187,beta,celseq2,5.2322006,14.948489,0.0,0.0
3188,beta,celseq2,4.110218,14.69703,0.0,0.1333333333333333
3189,beta,celseq2,4.91673,14.86377,0.0,0.0
3190,beta,celseq2,4.1055837,14.486015,0.2,0.4
3191,beta,celseq2,15.796168,6.767684,0.0,0.0
3192,beta,celseq2,4.1396556,14.495436,0.0,0.3333333333333333
3193,beta,celseq2,5.7638206,14.519149,0.0,0.0
3194,beta,celseq2,5.1953335,15.293738,0.2,0.2
3195,beta,celseq2,4.2761464,14.71337,0.0,0.1333333333333333
3196,beta,celseq2,4.996773,14.536638,0.0,0.0666666666666666
3197,beta,celseq2,5.84049,14.091028,0.0,0.0
3198,beta,celseq2,5.2030015,15.100443,0.0,0.0
3199,beta,celseq2,7.1304727,15.188442,0.0,0.0666666666666666
3200,beta,celseq2,4.5592113,14.681141,0.0,0.0
3201,beta,celseq2,5.3920135,14.70044,0.0,0.0
3202,beta,celseq2,4.4010215,14.532904,0.0,0.3333333333333333
3203,beta,celseq2,5.3015003,14.548073,0.0,0.0
3204,beta,celseq2,5.2793803,14.481433,0.0,0.0
3205,beta,celseq2,4.970425,14.792692,0.0,0.0
3206,beta,celseq2,4.801322,14.716075,0.0,0.0
3207,beta,celseq2,5.612933,15.218383,0.0,0.0
3208,beta,celseq2,7.1228757,15.204162,0.0,0.0666666666666666
3209,beta,celseq2,4.8369503,14.518694,0.0,0.0
3210,beta,celseq2,6.462442,15.22496,0.0,0.0666666666666666
3211,beta,celseq2,6.6459947,15.258539,0.0,0.0
3212,beta,celseq2,5.8480096,14.678351,0.0,0.0666666666666666
3213,beta,celseq2,6.4301224,15.179469,0.0,0.0
3214,beta,celseq2,4.622932,14.614586,0.0,0.0
3215,beta,celseq2,6.214297,15.117821,0.0,0.0
3216,beta,celseq2,6.1538477,15.24844,0.0,0.0
3217,beta,celseq2,4.879148,14.434868,0.0,0.0
3218,beta,celseq2,6.9970016,14.510944,0.0,0.0666666666666666
3219,beta,celseq2,7.1324453,14.481927,0.0,0.0
3220,beta,celseq2,5.4506025,15.225417,0.0,0.0666666666666666
3221,beta,celseq2,5.9802785,15.298514,0.0,0.0666666666666666
3222,beta,celseq2,5.3312473,15.230393,0.0,0.1333333333333333
3223,beta,celseq2,4.11446,14.530386,0.0,0.0666666666666666
3224,beta,celseq2,4.539676,14.892495,0.0,0.1333333333333333
3225,beta,celseq2,4.421016,14.606533,0.0,0.2666666666666666
3226,beta,celseq2,5.8095536,15.116628,0.0,0.0666666666666666
3227,beta,celseq2,5.569556,14.112797,0.0,0.0
3228,beta,celseq2,6.6967006,13.442148,0.0,0.0
3229,beta,celseq2,5.376058,14.404958,0.0,0.0
3230,beta,celseq2,4.9124384,14.4740715,0.2,0.0666666666666666
3231,beta,celseq2,7.8628078,16.740278,0.0,0.0
3232,beta,celseq2,7.217713,14.874602,0.0,0.0
3233,beta,celseq2,6.246084,14.270313,0.0,0.0
3234,beta,celseq2,5.7206254,15.25512,0.0,0.0
3235,beta,celseq2,5.5139537,15.220823,0.0,0.0
3236,beta,celseq2,4.97271,14.413445,0.2,0.1333333333333333
3237,beta,celseq2,4.17276,14.485102,0.0,0.4
3238,beta,celseq2,4.8159,14.6870575,0.0,0.0
3239,beta,celseq2,7.033244,15.338693,0.0,0.0
3240,beta,celseq2,7.237961,14.86854,0.0,0.0
3241,beta,celseq2,6.2679744,14.808506,0.0,0.0
3242,beta,celseq2,5.7913303,15.197548,0.0,0.0
3243,beta,celseq2,5.433212,14.717454,0.0,0.0
3244,beta,celseq2,6.066719,14.773568,0.0,0.0
3245,beta,celseq2,5.7881393,14.215849,0.0,0.0
3246,beta,celseq2,7.0671344,15.331327,0.0,0.0
3247,beta,celseq2,5.734196,14.769163,0.0,0.0
3248,beta,celseq2,5.4175854,14.657761,0.0,0.0
3249,beta,celseq2,6.340879,14.135666,0.0,0.0
3250,beta,celseq2,5.4061713,15.099921,0.2,0.0666666666666666
3251,beta,celseq2,6.6674967,14.386185,0.0,0.0
3252,beta,celseq2,4.180514,14.560498,0.0,0.1333333333333333
3253,beta,celseq2,5.332758,14.296129,0.0,0.0666666666666666
3254,beta,celseq2,5.358793,14.480322,0.0,0.0
3255,beta,celseq2,4.343745,14.475417,0.4,0.3333333333333333
3256,beta,celseq2,5.379544,15.01355,0.0,0.0666666666666666
3257,beta,celseq2,4.952606,15.145864,0.2,0.2
3258,beta,celseq2,6.861175,15.077358,0.0,0.0
3259,beta,celseq2,6.1902843,15.285963,0.0,0.0
3260,beta,celseq2,6.9535155,14.949419,0.0,0.0
3261,beta,celseq2,5.233065,14.923742,0.0,0.0
3262,beta,celseq2,4.2538342,14.738206,0.0,0.1333333333333333
3263,beta,celseq2,5.4247193,14.965425,0.0,0.0
3264,beta,celseq2,4.735615,14.485985,0.0,0.2
3265,beta,celseq2,5.092755,14.952762,0.0,0.0
3266,beta,celseq2,4.306568,14.658402,0.2,0.3333333333333333
3267,beta,celseq2,4.1197824,14.561626,0.0,0.3333333333333333
3268,beta,celseq2,4.245881,14.458178,0.6,0.4666666666666667
3269,beta,celseq2,3.5383384,14.883493,0.0,0.3333333333333333
3270,beta,celseq2,5.670461,15.0045595,0.0,0.0
3271,beta,celseq2,4.397676,14.597838,0.0,0.2
3272,beta,celseq2,5.2018666,14.851788,0.0,0.0
3273,beta,celseq2,4.1060805,15.005846,0.0,0.0666666666666666
3274,beta,celseq2,4.328357,14.5384445,0.0,0.4666666666666667
3275,beta,celseq2,5.533582,14.75308,0.0,0.0666666666666666
3276,beta,celseq2,5.071749,14.857373,0.0,0.0
3277,beta,celseq2,3.472121,14.9002075,0.2,0.2666666666666666
3278,beta,celseq2,4.9916525,15.033902,0.0,0.0
3279,beta,celseq2,4.421864,14.192249,0.0,0.2
3280,beta,celseq2,3.5036516,14.848131,0.2,0.3333333333333333
3281,beta,celseq2,4.427156,14.363541,0.2,0.2666666666666666
3282,beta,celseq2,5.6243725,14.824615,0.0,0.0
3283,beta,celseq2,4.1607714,14.747113,0.0,0.0666666666666666
3284,beta,celseq2,4.6530905,14.575452,0.0,0.0666666666666666
3285,beta,celseq2,6.4777956,13.376542,0.0,0.0666666666666666
3286,beta,celseq2,6.5385466,13.531171,0.0,0.1333333333333333
