method,query_index,recall_at_15,ndcg,fuzzy_weighted_mse,fuzzy_weighted_bce,local_displacement,repulsion_accumulation_score,density_log_distortion,collapse_rate,global_periphery_percentile,latency_seconds,latency_scope,timepoint,timepoint_ordinal,horizon,temporal_neighbor_mae,excess_temporal_neighbor_mae,temporal_bracketing_rate,timepoint_label_accuracy
uniform_mc,2996,0.13333333333333333,0.1929470411848415,0.041325999722260795,0.180183405813041,0.12602372161948303,0.4167657196521759,0.34688658,0.0,0.7705290490100617,1.6171072693541646,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,2997,0.2,0.2647367741824749,0.028708849452285447,0.14097856222309613,0.5723934212469514,0.5280057191848755,0.16591686,0.0,0.6868981932273072,1.7713161315768957,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,2998,0.06666666666666667,0.07347739090382172,0.38817493780937184,1.2546269622614807,0.6951387168531896,0.6254409551620483,0.042521648,0.0,0.1212809693822352,1.5855703754350543,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,2999,0.06666666666666667,0.07347739090382172,0.2753301500773595,0.7569743325687313,0.4925478259529558,0.1386747807264328,0.8939687,0.0,0.7826463269501244,1.7572702467441559,per_query,4-5,3,0,1.0666666666666667,,0.0,
uniform_mc,3000,0.0,0.0,0.14180116690066763,0.44912589560417426,0.04285830224320832,0.10868840664625168,0.015474498,0.0,0.3660067077788597,1.5669691460207105,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3001,0.06666666666666667,0.04265230456965119,0.053059982915475805,0.22456672512151343,0.2489101690828421,0.12675164639949799,0.08452979,0.0,0.9315698366331278,1.5144666256383061,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3002,0.2,0.26955794841911895,0.08402028775394846,0.2562497465044371,0.40172130385462607,0.22356407344341278,0.028462186,0.0,0.6077031266904684,1.660543737001717,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3003,0.2,0.2418920526870812,0.15513077080102466,0.4344403984942508,0.3496262344703777,0.29568761587142944,0.18428448,0.0,0.7208157524613221,1.943292062729597,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3004,0.06666666666666667,0.10764243204553911,0.28856723771803094,0.7721731003412168,0.4152904805738963,0.5080378651618958,0.62593955,0.0,0.21757005301309099,1.3744134344160557,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3005,0.06666666666666667,0.046105120275897894,0.5488908738610558,1.5477361980619813,0.7260413439832079,0.2121034413576126,0.8037294,0.0,0.7955750297522449,1.5018814178183675,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3006,0.13333333333333333,0.10168017128013618,3.602533659523408e-05,0.003399389090546411,1.4551167094799038,0.8880271315574646,0.20974234,0.0,0.0016228497241155468,1.4101182064041495,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3007,0.06666666666666667,0.05135849223864361,0.26420995645678974,0.7103058262502615,0.3447455891873182,0.4326752722263336,0.20114146,0.0,0.8984637022611706,1.677924464456737,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3008,0.13333333333333333,0.13912582516207192,0.2796591526307645,0.7679468759627073,0.19308437861069813,0.4728910028934479,0.15349546,0.0,0.23304122038299255,1.5310310265049338,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3009,0.13333333333333333,0.136663101377946,0.11091221542319643,0.3519605368929901,0.3815546894584155,0.24134212732315063,0.40082493,0.0,0.4621335064373039,1.6212459402158856,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3010,0.06666666666666667,0.046105120275897894,0.40395129332411617,1.284081444404216,0.6255406786300077,0.10402120649814606,0.15159892,0.0,0.1351292870280212,1.7096488708630204,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3011,0.26666666666666666,0.36210069089404423,0.2515454399534165,0.7246825640941074,0.42175937398704555,0.11453521996736526,0.23565671,0.0,0.7533809369252408,1.6689548837020993,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3012,0.0,0.0,0.07966181278682817,0.2612533456879257,0.48756848924616863,0.4202616810798645,0.65839744,0.0,0.6416206859244834,1.7259742729365826,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3013,0.06666666666666667,0.10764243204553911,0.12104548711624222,0.37589937189473344,0.4588152627702613,0.4998777210712433,0.47300863,0.0,0.12669046846262036,1.682709101587534,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3014,0.0,0.0,0.05227890182574802,0.21960865860420342,0.24489484500475395,0.40208905935287476,0.3025436,0.0,0.18532943849399547,1.7223684322088957,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3015,0.0,0.0,0.2887260164022752,1.0012858133531408,0.4383954504199996,0.10001768916845322,0.48801044,0.0,0.2910310505247214,1.6179451933130622,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3016,0.06666666666666667,0.08530460913930238,0.24930371026071166,0.6795432694665369,0.8736212050928974,0.5915035009384155,0.33760265,0.0,0.9749540192578168,1.7346097556874156,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3017,0.2,0.1350529743254564,0.09499579069771197,0.3276624692081514,0.4407737256544708,0.49354565143585205,0.6642637,0.0,0.7107540841718057,1.4863894181326032,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3018,0.3333333333333333,0.39884468905914444,0.09508208609444443,0.2830433579951954,0.3608389346883643,0.2755519151687622,0.287315,0.0,0.5144433625446284,1.722093142569065,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3019,0.3333333333333333,0.44921308937566734,0.010320567421935899,0.0633541949855837,0.2612620374484533,0.28358757495880127,0.2126489,0.0,0.011251758087201125,1.7014072453603148,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3020,0.13333333333333333,0.09863164787670416,0.2096141414931427,0.6011455048866285,0.07828720633449014,0.21750374138355255,0.39715263,0.0,0.42426701287460783,1.709935599938035,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3021,0.13333333333333333,0.21326152284825595,0.2601267413774178,0.705524268237517,0.45206311670399146,0.3361700177192688,0.025519945,0.0,0.29790111435681055,1.6621008329093456,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3022,0.13333333333333333,0.1303471303300233,0.1871580799398552,0.5422975688824366,0.5066763723624592,0.1576128900051117,0.23687851,0.0,0.9826896029427675,1.7086018491536379,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3023,0.2,0.2643045764563733,0.1175568625064524,0.3844148425362868,0.5532434678767422,0.23007452487945557,0.04909098,0.0,0.11392405063291139,1.706770695745945,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3024,0.0,0.0,0.03921228437446261,0.17119509558660342,0.2985508524458199,0.1539687216281891,0.48561406,0.0,0.0795196364816618,1.7123933155089617,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3025,0.13333333333333333,0.13011504099323698,0.4435986193326935,1.2950680644776218,0.7562995041972175,0.03864145278930664,0.44093156,0.0,0.9779292437520286,1.7193399546667933,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3026,0.4,0.4669742992654944,0.013715480455550825,0.07091704654934929,0.07609284031566059,0.16557396948337555,0.002886504,0.0,0.9937249810667532,1.4887798372656107,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3027,0.06666666666666667,0.053821216022769555,0.4723761562114808,2.108280018304077,0.6661945092282994,0.3744834363460541,0.46013564,0.0,0.32738288434490964,1.747172424569726,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3028,0.06666666666666667,0.06077222973772036,0.4902967015431811,1.6930685082246606,0.8211726735158134,0.2199079990386963,0.50151813,0.0,0.3142378015795737,1.5434641037136316,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3029,0.2,0.19083653817363427,0.10236941479365615,0.33746896875242177,0.25099681700644005,0.028244195505976677,0.12914263,0.0,0.9741966893865628,1.5400756895542145,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3030,0.13333333333333333,0.13912582516207192,0.08489500186460694,0.30012086338850735,0.4033221536908453,0.33058902621269226,0.045343664,0.0,0.7923834252948176,1.470384730026126,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3031,0.13333333333333333,0.11081108688510354,0.021791408407163666,0.11764696116624644,0.09543701672735151,0.2275317758321762,0.24406087,0.0,0.477766958779617,1.4323965888470411,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3032,0.0,0.0,0.1429660629659119,0.4674606025036985,0.21864978435632765,0.08810482174158096,0.35140592,0.0,0.2217894622957914,1.56654688809067,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3033,0.2,0.19088727073095735,0.006698148771866441,0.05836247871508657,0.041050027289036346,0.2908448576927185,0.058242075,0.0,0.9391972303364708,1.3351308358833194,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3034,0.06666666666666667,0.0475902379018706,0.1360680789797753,0.4017612743631261,0.24652812861455004,0.11378075182437897,0.023706518,0.0,0.10786541166288002,1.430992596782744,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3035,0.06666666666666667,0.05135849223864361,0.2325879548415848,0.801617595159914,0.5256433657607447,0.4612296521663666,0.32694784,0.0,0.2923834252948177,1.6857640678063035,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3036,0.13333333333333333,0.0924006697558052,0.2558190355700992,1.0515052169367964,0.5898977849060651,0.27776333689689636,0.6635507,0.0,0.07578708211619604,1.6640982246026397,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3037,0.13333333333333333,0.1587820000431241,0.15802211084920956,0.5076212782872872,0.28153898864174304,0.15712864696979523,0.29527918,0.0,0.1575787082116196,1.7297059344127774,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3038,0.0,0.0,0.11989356298932333,0.4060597029672078,0.2699217438640761,0.3382853865623474,0.11116998,0.0,0.39186411338310073,1.6654165238142014,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3039,0.06666666666666667,0.07347739090382172,0.18829800356420942,0.51933663364362,0.41590894872506956,0.13293501734733582,0.04262127,0.0,0.42177864329763065,1.6935134707018733,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3040,0.2,0.16695909321385746,0.05192250557126674,0.18488499467138875,0.30664540062599555,0.39885905385017395,0.1074882,0.0,0.474845829276209,1.7169041326269507,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3041,0.13333333333333333,0.16841466178325945,0.10793552093800154,0.36643871790525684,0.17952226329603088,0.21138443052768707,0.42997804,0.0,0.22563020664286487,1.537453357130289,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3042,0.2,0.1422740443684761,0.33538731204650407,0.9298887765339469,0.27254602771349734,0.2096693515777588,0.24134007,0.0,0.2510548523206751,2.1367674889042974,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3043,0.06666666666666667,0.0475902379018706,0.21626949082843308,0.6057935111103065,0.3140257302485393,0.3568166494369507,0.09729527,0.0,0.7855133614627285,2.06291934940964,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3044,0.06666666666666667,0.06077222973772036,0.1414310059648366,0.5084780110008293,0.4034021733944896,0.058549664914608,0.09414774,0.0,0.263496700205561,2.1220970265567303,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3045,0.2,0.1704416832938276,0.4920629481317474,1.3899947257458705,0.8348854234884009,0.26914864778518677,0.669492,0.0,0.42913556204695447,2.1020029159262776,per_query,4-5,3,0,1.0666666666666667,,0.0,
uniform_mc,3046,0.06666666666666667,0.05686973942620158,0.17052895606299603,0.5021451491594983,0.09800147502548213,0.1740417182445526,0.06636009,0.0,0.0987233582170291,1.7471184842288494,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3047,0.4666666666666667,0.39878204649296994,0.008446189397856753,0.06248698651129221,0.38779300312804893,0.3065246641635895,0.2540711,0.0,0.6864113383100725,1.632640914991498,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3048,0.13333333333333333,0.18111982294936083,0.3892488483499985,1.3405506246705712,0.8602370259104684,0.35347989201545715,0.1407377,0.0,0.5203938115330521,1.677532740868628,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3049,0.06666666666666667,0.05686973942620158,0.08198915471289601,0.27401866961576066,0.19444818735872815,0.29375842213630676,0.10871911,0.0,0.33820188250567995,1.7234153673052788,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3050,0.2,0.2901917294583244,0.09465128868711914,0.32399543883983184,0.23123721874814634,0.16011731326580048,0.01909417,0.0,0.4719787947636049,1.88148223888129,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3051,0.0,0.0,0.06738739701410579,0.23064398455561103,0.3722276263433875,0.42190441489219666,0.13067749,0.0,0.21232283890511738,1.986831383779645,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3052,0.3333333333333333,0.37261129556480027,0.0219385424991033,0.11520542152995969,0.09648212008705181,0.141269251704216,0.1448788,0.0,0.9885859569403873,1.711699079722166,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3053,0.06666666666666667,0.05686973942620158,0.15355210317239057,0.42596387877155184,0.4121099521550704,0.3093729317188263,0.27662998,0.0,0.4394677052904901,1.7729760836809874,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3054,0.0,0.0,0.20340690755788376,0.5880727720562682,0.36998513879197475,0.4652147889137268,0.36649072,0.0,0.142864870712972,1.7291996534913778,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3055,0.06666666666666667,0.049317124049935504,0.07789865854486186,0.2696791424538315,0.2595185048387543,0.3668459355831146,0.034163907,0.0,0.3858595694038732,1.8892116211354733,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3056,0.0,0.0,0.26973109013915153,0.8315520878703654,0.712110212274747,0.46790769696235657,0.015068263,0.0,0.6641242020988857,1.5310904439538717,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3057,0.13333333333333333,0.10313834007270506,0.265608657318836,0.692455525221772,0.4945680411218193,0.4337736964225769,0.073502004,0.0,0.7704749540192578,1.5242139212787151,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3058,0.13333333333333333,0.11714618942876005,0.1065810489775778,0.3387712741493298,0.10169008334529309,0.4798266291618347,0.109353095,0.0,0.3070431678026615,1.5362854497507215,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3059,0.13333333333333333,0.10618686347613708,0.10156495058020121,0.34619618739612956,0.385339149658805,0.09887427091598511,0.19703446,0.0,0.9822027480255329,1.61001880094409,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3060,0.06666666666666667,0.046105120275897894,0.09872731441297183,0.32583133066927306,0.17322968465879726,0.1332366168498993,0.41647533,0.0,0.7730174185870389,1.3914486421272159,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3061,0.0,0.0,0.2281321564517295,0.6370095033108304,0.5030674884811641,0.4101143479347229,0.53573775,0.0,0.11522233041220382,1.2833867985755205,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3062,0.13333333333333333,0.11213072197636398,0.5232431385129929,1.6533431814203419,0.48506037744136615,0.19177983701229095,0.7257652,0.0,0.22362869198312235,1.829306997358799,per_query,4-5,3,0,1.6666666666666667,,0.0,
uniform_mc,3063,0.0,0.0,0.05542802945388504,0.2278554560831736,0.241001581871188,0.38647928833961487,0.2138787,0.0,0.37320134155577195,2.1025049667805433,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3064,0.0,0.0,0.1081146974415461,0.3526158282099889,0.13232138501429275,0.3569575250148773,0.18400428,0.0,0.5973709834469328,1.2945697121322155,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3065,0.13333333333333333,0.22196771051724837,0.3202709056645634,0.8612071772659197,0.6323499706173832,0.607642650604248,0.35471532,0.0,0.21151141404305962,1.666927500627935,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3066,0.0,0.0,0.2600792826167676,0.7902428492441327,0.2846935410589754,0.18526242673397064,0.27434823,0.0,0.2987125392188683,1.7145558102056384,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3067,0.2,0.2879683655484173,0.11640175580029326,0.3427719767429476,0.3461266896705477,0.43325281143188477,0.16862583,0.0,0.19717624148003896,1.640897830016911,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3068,0.06666666666666667,0.049317124049935504,0.32074435142067226,0.8919244477908221,0.416605664902325,0.30974897742271423,0.08004398,0.0,0.782429946986909,1.8295406121760607,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3069,0.0,0.0,0.10779626828105522,0.3295572520804376,0.4296456559855542,0.19194938242435455,0.143049,0.0,0.38461538461538464,1.97566635068506,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3070,0.13333333333333333,0.17364308707670803,0.29870718361251275,1.087327914369684,0.5653179011079664,0.3603261411190033,0.51398915,0.0,0.3018500486854917,1.7246597213670611,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3071,0.2,0.28520266403909467,0.06938318841376118,0.26454556819233416,0.31230422646186856,0.3688448667526245,0.26182687,0.0,0.563777994157741,1.7178956484422088,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3072,0.06666666666666667,0.10764243204553911,0.2988491420861345,0.8291407495032367,0.6588272595899393,0.5365272760391235,0.0999631,0.0,0.45055717840527965,2.0180265307426453,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3073,0.13333333333333333,0.11714618942876005,0.2482282147885755,0.7246426744382702,0.5921522890682429,0.4132201671600342,0.56154007,0.0,0.2510548523206751,1.4580012876540422,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3074,0.06666666666666667,0.04265230456965119,0.035078584776530246,0.1550882692289756,0.1843907659107511,0.1463293880224228,0.15395725,0.0,0.4553175375960186,1.7525152983143926,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3075,0.13333333333333333,0.09952204399585277,0.2848765790119424,0.8216324776599996,0.475445788184465,0.1795196682214737,0.31962958,0.0,0.27063723899166936,1.6279924158006907,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3076,0.13333333333333333,0.1513052641704713,0.16243471283115613,0.4774318501910805,0.2562659005578333,0.3402595520019531,0.12541719,0.0,0.26052147571134915,1.7728189220651984,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3077,0.0,0.0,0.17738833398676238,0.5305550583532964,0.37024863327902285,0.15366679430007935,0.24308266,0.0,0.9773341988531862,2.0964905116707087,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3078,0.13333333333333333,0.1587820000431241,0.5628687305393039,1.9516322993990902,0.41058231090426855,0.22498978674411774,0.4214231,0.0,0.1326950124418479,1.7294211285188794,per_query,4-5,3,0,1.0666666666666667,,1.0,
uniform_mc,3079,0.06666666666666667,0.046105120275897894,0.34129999439219905,1.1925654348123012,0.5693473656045976,0.5997471809387207,0.66130996,0.0,0.4271881423780158,1.7430849093943834,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3080,0.0,0.0,0.37266464652824877,0.9960704473284845,0.8088716874542422,0.3165050148963928,0.47160703,0.0,0.47825381369685166,0.8346586097031832,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3081,0.13333333333333333,0.12729860692659126,0.057186187168327386,0.22148614809838646,0.18905741558613753,0.07080364972352982,0.094763935,0.0,0.4244833928378232,1.6937655648216605,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3082,0.13333333333333333,0.22443043430137433,0.04550183028560485,0.17656544312305555,0.17332287261666227,0.30674248933792114,0.05593854,0.0,0.7887590609109596,1.7483662376180291,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3083,0.06666666666666667,0.08530460913930238,0.018212839743466075,0.12884444269137707,0.24226235749568228,0.28016605973243713,0.10260026,0.0,0.6751595802228714,1.6997386394068599,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3084,0.0,0.0,0.08375374084637742,0.3181464450946626,0.14268417094553615,0.24299085140228271,0.3542723,0.0,0.26084604565617225,1.6218234533444047,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3085,0.06666666666666667,0.17060921827860476,0.038766508471009785,0.14416287724759155,0.203815725916868,0.14354269206523895,0.15008649,0.0,0.9856107324461755,1.492212776094675,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3086,0.2,0.20817500359667288,0.0794095514125917,0.2699990140754058,0.3428215459457589,0.18717242777347565,0.035256024,0.0,0.502217894622958,1.962329271249473,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3087,0.0,0.0,0.44143535334256384,1.2573516402006466,0.7534308795027418,0.5746372938156128,0.15021499,0.0,0.37980093043384183,1.8118552947416902,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3088,0.0,0.0,0.41521489057181293,1.1113048045253502,0.2256411323379386,0.23046524822711945,0.059112996,0.0,0.3882938439900465,1.3604378160089254,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3089,0.13333333333333333,0.09091555212983252,0.11841868614145962,0.38429234164803217,0.2893961836184454,0.23521418869495392,0.034804896,0.0,0.3939738180244509,1.4167770193889737,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3090,0.0,0.0,0.12375964019293992,0.39734983682839997,0.2522313324578643,0.32845431566238403,0.03371296,0.0,0.2174618630314833,1.2393132485449314,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3091,0.06666666666666667,0.08530460913930238,0.3842562981807536,1.1258887292566273,0.7369830295129756,0.31904885172843933,0.2494819,0.0,0.8226225251541707,1.6491594342514873,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3092,0.13333333333333333,0.10517970826141315,0.15220336289520903,0.4369142371675581,0.31234166974463,0.0880194827914238,0.23554718,0.0,0.8278697392621444,1.661879001185298,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3093,0.06666666666666667,0.05135849223864361,0.24036170865278977,0.7276480210581193,0.5143584213357363,0.4272126853466034,0.09357428,0.0,0.736881964730066,1.9732696050778031,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3094,0.13333333333333333,0.10618686347613708,0.05892209765418668,0.2145904974338796,0.6191680257499882,0.388037770986557,0.2704936,0.0,0.4803635183382019,2.0660200202837586,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3095,0.0,0.0,0.1408418552440499,0.43474025308754344,0.4717982277035124,0.517971932888031,0.31913015,0.0,0.6859244833928378,1.6387212444096804,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3096,0.13333333333333333,0.10966945355610726,0.13501568931740043,0.410021385956505,0.5386565949142476,0.2772507965564728,0.15382954,0.0,0.6321540625338093,1.766441136598587,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3097,0.2,0.15088053623449638,0.0550314105833594,0.2103828287496977,0.29058605712105906,0.5288912057876587,0.09680007,0.0,0.6344260521475711,1.6447937451303005,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3098,0.26666666666666666,0.19192271375165798,0.10448363464996101,0.3703719659779909,0.31453946510847325,0.15364636480808258,0.96974164,0.0,0.6812723141837066,1.6918273335322738,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3099,0.13333333333333333,0.27825165032414384,0.36771948671019006,1.2267742749472597,0.3447583168841618,0.43404245376586914,0.7865402,0.0,0.24510440333225145,1.5321276858448982,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3100,0.13333333333333333,0.12483588314246533,0.14288363691051006,0.435821575751762,0.42090177175697013,0.19381704926490784,0.28043395,0.0,0.6380504165314292,1.965632501989603,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3101,0.0,0.0,0.1750277945990881,0.525229665035037,0.20953156023386713,0.4447728395462036,0.5836704,0.0,0.24542897327707455,2.011556557379663,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3102,0.13333333333333333,0.11612969547347292,0.06700967089075875,0.2697646490912334,0.07654393453688466,0.21402303874492645,0.08073924,0.0,0.27101590392729635,1.7276060562580824,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3103,0.2,0.17661573097652677,0.17103236470530148,0.5058274320287416,0.5664507298064146,0.18713752925395966,0.08434568,0.0,0.12339067402358542,1.664006377570331,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3104,0.06666666666666667,0.06077222973772036,0.15569165101630583,0.5558852938509509,0.4123432878614764,0.38292092084884644,0.09392604,0.0,0.6577409931840311,1.7194847268983722,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3105,0.5333333333333333,0.5578238387375942,0.0050435393119541184,0.019309345318605585,0.2787333886568405,0.3867676854133606,1.0128567,0.0,0.9038732013415558,1.6654744492843747,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3106,0.06666666666666667,0.04481043185393461,0.14877551282583804,0.4370481171757336,0.2712905082530908,0.20921801030635834,0.06064914,0.0,0.1282051282051282,1.8080234732478857,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3107,0.2,0.25936664312415386,0.0004854371169897905,0.016081375537065762,0.3932944364642785,0.23638363182544708,0.22211708,0.0,0.9936708860759493,1.9059516787528992,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3108,0.13333333333333333,0.24408660918242647,0.12829587493602213,0.4169967759183517,0.2893403099356274,0.14414145052433014,0.052393068,0.0,0.5266688304662989,1.6258133351802826,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3109,0.0,0.0,0.5613634817538207,1.7906819215020864,0.7984647671174274,0.46470487117767334,0.19498315,0.0,0.472682029644055,1.7738824393600225,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3110,0.2,0.22478862147429918,0.14003939619885516,0.39614064435994056,0.43345492784028483,0.2500087022781372,0.19904134,0.0,0.7168127231418371,1.5405940106138587,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3111,0.2,0.13779635442880844,0.2631578661735724,0.7644353212960997,0.25734249469453874,0.1643187254667282,0.430299,0.0,0.3287893541058098,1.6908922912552953,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3112,0.0,0.0,0.1541983776215279,0.475715589356302,0.3001492044362014,0.5519722700119019,0.05916444,0.0,0.17764794979984852,1.7076342925429344,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3113,0.0,0.0,0.419516575014149,1.1678682680599013,0.1848535575511174,0.1836114227771759,0.44975513,0.0,0.6183057448880234,1.508173773996532,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3114,0.13333333333333333,0.09894873014051422,0.01875242551656825,0.09634878066517068,0.14705988989008126,0.12239044904708862,0.4900861,0.0,0.46110570161203074,1.4982480769976974,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3115,0.0,0.0,0.45491572195484015,1.2627035367037265,0.3328830907628309,0.17021167278289795,0.120093726,0.0,0.24456345342421293,1.4221718525514007,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3116,0.0,0.0,0.15974023651115984,0.49614511883381146,0.3249246209662927,0.47079235315322876,0.40338874,0.0,0.20177431569836632,1.424109841696918,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,3117,0.13333333333333333,0.09647352059242074,0.09443122638123966,0.33527500092041274,0.12474595525221811,0.13604356348514557,0.5936692,0.0,0.1623931623931624,1.5498414393514395,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3118,0.0,0.0,0.19449415758175262,0.5580319537221485,0.3369164018565783,0.14382323622703552,0.45436034,0.0,0.32770745428973275,1.2550415974110365,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3119,0.0,0.0,0.18253849024841937,0.5282167876571445,0.24819376954837105,0.24408851563930511,0.3790745,0.0,0.90014064697609,1.7032485948875546,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,3120,0.2,0.16473642733063065,0.2650078857909034,0.757221093477527,0.513640007305257,0.36801284551620483,0.11952254,0.0,0.105322947095099,1.3044805191457272,per_query,4-5,3,0,1.0,,1.0,
