method,query_index,recall_at_15,ndcg,fuzzy_weighted_mse,fuzzy_weighted_bce,local_displacement,repulsion_accumulation_score,density_log_distortion,collapse_rate,global_periphery_percentile,latency_seconds,latency_scope
no_repulsion,4115,0.06666666666666667,0.10764243204553911,0.1082661686836515,0.3467382471653737,0.36445406991056534,0.46768683195114136,0.16290508,0.0,0.012810699754260161,0.09743413142859936,per_query
no_repulsion,4116,0.0,0.0,0.38276586842632065,1.4259813013313534,0.4045259809388657,0.30167457461357117,0.44809914,0.0,0.11030093058856706,0.09782782662659883,per_query
no_repulsion,4117,0.0,0.0,0.06906331597455712,0.23483603328427344,0.0860666034498197,0.1259934902191162,0.18948773,0.0,0.43955202836079443,0.07871263474225998,per_query
no_repulsion,4118,0.0,0.0,0.19121637679947112,0.6291271815063846,0.16596530622217576,0.09333189576864243,0.19677548,0.0,0.1706481891793901,0.07163084112107754,per_query
no_repulsion,4119,0.2,0.21322509363719408,0.09018879513352998,0.2721014524243705,0.3750468367245812,0.17092205584049225,0.28210148,0.0,0.9783265519880756,0.04208569508045912,per_query
no_repulsion,4120,0.13333333333333333,0.18111982294936083,0.08185992380970135,0.2563097745424369,0.07334213243312405,0.1335379183292389,0.10907541,0.0,0.03629698263707046,0.06306318007409573,per_query
no_repulsion,4121,0.13333333333333333,0.27825165032414384,0.2852821656642152,0.768927730163978,0.37531772320851065,0.08119358122348785,0.3201797,0.0,0.7763364621520364,0.09031899366527796,per_query
no_repulsion,4122,0.0,0.0,0.08990876076651678,0.29853493257511726,0.06786536339442913,0.08446016907691956,0.14981173,0.0,0.18144462796599928,0.10171391256153584,per_query
no_repulsion,4123,0.0,0.0,0.3855207079501116,0.9833671064428531,0.192869090970691,0.5428270101547241,0.1212374,0.0,0.4683962454175563,0.0783880427479744,per_query
no_repulsion,4124,0.2,0.16595193799913355,0.0003663936416089867,0.012817237807232401,0.5898606239008461,0.6039087772369385,0.0062374175,0.0,0.8950570035853845,0.08704136498272419,per_query
no_repulsion,4125,0.0,0.0,0.22799589838193463,0.6329422532847635,0.41634199018578355,0.25360625982284546,0.25384134,0.0,0.19912983926197478,0.08894596341997385,per_query
